datetime,dust,mq135,mq131,mq4,temperature,pressure,altitude
Wed Sep 27 15:35:23 2023,133,175,0,717,28.1,96083,445.17
Wed Sep 27 15:35:23 2023,1047,176,0,725,28.1,96086,445.43
Wed Sep 27 15:35:23 2023,947,180,0,731,28.1,96093,445.35
Wed Sep 27 15:35:23 2023,1166,188,0,727,28.1,96084,445.35
Wed Sep 27 15:35:23 2023,1061,192,0,719,28.1,96092,445.26
Wed Sep 27 15:35:24 2023,110,195,0,720,28.1,96092,444.91
Wed Sep 27 15:35:24 2023,10,194,0,727,28.1,96095,444.74
Wed Sep 27 15:35:24 2023,983,203,0,722,28.2,96095,444.74
Wed Sep 27 15:35:24 2023,1029,203,0,746,28.1,96088,444.65
Wed Sep 27 15:35:24 2023,976,198,0,718,28.1,96094,444.91
Wed Sep 27 15:35:24 2023,1168,204,0,721,28.1,96093,444.74
Wed Sep 27 15:35:25 2023,0,192,0,705,28.1,96093,445.43
Wed Sep 27 15:35:25 2023,0,191,0,703,28.1,96092,444.83
Wed Sep 27 15:35:25 2023,1135,189,0,694,28.1,96092,444.83
Wed Sep 27 15:35:25 2023,928,176,0,702,28.1,96091,445.17
Wed Sep 27 15:35:25 2023,883,179,0,677,28.1,96090,444.65
Wed Sep 27 15:35:25 2023,806,176,0,680,28.1,96091,444.31
Wed Sep 27 15:35:26 2023,0,175,0,680,28.1,96093,445.43
Wed Sep 27 15:35:26 2023,0,176,0,681,28.1,96086,445.17
Wed Sep 27 15:35:26 2023,912,176,0,683,28.1,96084,444.48
Wed Sep 27 15:35:26 2023,998,171,0,663,28.1,96093,445.17
Wed Sep 27 15:35:26 2023,1118,170,0,670,28.1,96090,445.26
Wed Sep 27 15:35:26 2023,1088,169,0,676,28.1,96094,445.17
Wed Sep 27 15:35:27 2023,0,169,0,661,28.1,96097,445.17
Wed Sep 27 15:35:27 2023,27,173,0,657,28.1,96099,444.74
Wed Sep 27 15:35:27 2023,965,170,0,687,28.1,96098,445.7
Wed Sep 27 15:35:27 2023,1060,168,0,672,28.1,96098,444.91
Wed Sep 27 15:35:27 2023,688,169,0,687,28.1,96097,444.57
Wed Sep 27 15:35:27 2023,993,165,0,685,28.1,96095,444.83
Wed Sep 27 15:35:29 2023,0,171,0,685,28.1,96089,445.17
Wed Sep 27 15:35:29 2023,0,174,0,691,28.1,96093,444.57
Wed Sep 27 15:35:29 2023,1168,172,0,688,28.1,96096,444.48
Wed Sep 27 15:35:29 2023,1008,181,0,707,28.1,96088,444.48
Wed Sep 27 15:35:29 2023,1106,176,0,715,28.1,96091,444.91
Wed Sep 27 15:35:29 2023,1171,177,0,706,28.1,96096,444.57
Wed Sep 27 15:35:30 2023,1,170,0,698,28.1,96095,444.31
Wed Sep 27 15:35:30 2023,0,174,0,703,28.1,96098,445.35
Wed Sep 27 15:35:30 2023,995,171,0,714,28.1,96093,445.17
Wed Sep 27 15:35:30 2023,1213,167,0,695,28.1,96099,444.57
Wed Sep 27 15:35:30 2023,993,166,0,695,28.1,96094,445.0
Wed Sep 27 15:35:30 2023,1040,162,0,678,28.1,96094,444.57
Wed Sep 27 15:35:31 2023,0,154,0,672,28.1,96088,444.48
Wed Sep 27 15:35:31 2023,0,156,0,685,28.1,96094,444.48
Wed Sep 27 15:35:31 2023,1087,159,0,682,28.1,96092,445.26
Wed Sep 27 15:35:31 2023,1137,161,0,676,28.1,96086,445.52
Wed Sep 27 15:35:31 2023,1066,154,0,673,28.1,96094,444.91
Wed Sep 27 15:35:31 2023,1125,157,0,673,28.1,96089,445.0
Wed Sep 27 15:35:32 2023,0,153,0,663,28.1,96092,444.74
Wed Sep 27 15:35:32 2023,0,151,0,662,28.1,96096,444.13
Wed Sep 27 15:35:32 2023,1028,147,0,687,28.1,96090,445.35
Wed Sep 27 15:35:32 2023,1008,144,0,681,28.1,96094,445.26
Wed Sep 27 15:35:32 2023,1047,144,0,685,28.1,96092,444.83
Wed Sep 27 15:35:32 2023,1088,145,0,688,28.1,96094,444.74
Wed Sep 27 15:35:33 2023,0,140,0,690,28.1,96093,444.74
Wed Sep 27 15:35:33 2023,0,138,0,688,28.1,96088,445.35
Wed Sep 27 15:35:33 2023,1095,139,0,704,28.1,96095,445.0
Wed Sep 27 15:35:33 2023,1045,138,0,688,28.1,96095,444.91
Wed Sep 27 15:35:33 2023,1154,143,0,682,28.1,96095,445.09
Wed Sep 27 15:35:33 2023,966,144,0,673,28.1,96092,445.0
Wed Sep 27 15:35:34 2023,0,128,0,663,28.0,96091,445.43
Wed Sep 27 15:35:34 2023,23,130,0,666,28.0,96093,445.17
Wed Sep 27 15:35:34 2023,1174,131,0,653,28.0,96089,445.7
Wed Sep 27 15:35:34 2023,1058,127,0,668,28.0,96091,445.09
Wed Sep 27 15:35:34 2023,1121,128,0,649,28.0,96094,445.26
Wed Sep 27 15:35:34 2023,1097,128,0,653,28.0,96090,445.43
Wed Sep 27 15:35:35 2023,0,123,0,631,28.0,96091,444.91
Wed Sep 27 15:35:35 2023,0,123,0,643,28.0,96087,445.17
Wed Sep 27 15:35:35 2023,1155,127,0,634,28.0,96094,445.26
Wed Sep 27 15:35:35 2023,1215,124,0,643,27.9,96087,444.91
Wed Sep 27 15:35:35 2023,944,118,0,637,27.9,96092,445.17
Wed Sep 27 15:35:35 2023,1078,119,0,626,27.9,96097,444.83
Wed Sep 27 15:35:36 2023,0,114,0,625,27.9,96093,444.74
Wed Sep 27 15:35:36 2023,16,117,0,609,27.9,96097,445.17
Wed Sep 27 15:35:36 2023,784,114,0,624,27.9,96087,445.26
Wed Sep 27 15:35:36 2023,1074,112,0,609,27.9,96091,445.17
Wed Sep 27 15:35:36 2023,838,110,0,603,27.9,96096,445.0
Wed Sep 27 15:35:36 2023,1136,108,0,599,27.9,96088,445.17
Wed Sep 27 15:35:38 2023,0,101,0,592,27.9,96093,444.83
Wed Sep 27 15:35:38 2023,0,101,0,592,27.9,96098,444.48
Wed Sep 27 15:35:38 2023,1213,106,0,597,27.9,96091,445.0
Wed Sep 27 15:35:38 2023,935,99,0,586,27.9,96092,445.0
Wed Sep 27 15:35:38 2023,1055,99,0,592,27.9,96093,444.91
Wed Sep 27 15:35:38 2023,1040,100,0,592,27.9,96091,444.83
Wed Sep 27 15:35:39 2023,0,81,0,579,27.9,96092,444.91
Wed Sep 27 15:35:39 2023,63,96,0,588,27.9,96091,444.83
Wed Sep 27 15:35:39 2023,973,91,0,581,27.9,96094,444.83
Wed Sep 27 15:35:39 2023,1092,93,0,576,27.9,96092,445.09
Wed Sep 27 15:35:39 2023,1197,91,0,576,27.9,96102,444.83
Wed Sep 27 15:35:39 2023,960,86,0,581,27.9,96095,445.0
Wed Sep 27 15:35:40 2023,0,87,0,569,27.9,96091,445.26
Wed Sep 27 15:35:40 2023,0,83,0,578,27.9,96093,445.09
Wed Sep 27 15:35:40 2023,1152,86,0,565,27.9,96092,444.48
Wed Sep 27 15:35:40 2023,981,91,0,566,27.9,96090,445.17
Wed Sep 27 15:35:40 2023,1149,87,0,563,27.9,96092,445.52
Wed Sep 27 15:35:40 2023,1296,93,0,582,27.9,96094,445.35
Wed Sep 27 15:35:41 2023,70,91,0,587,27.9,96098,445.09
Wed Sep 27 15:35:41 2023,22,92,0,570,27.9,96099,444.91
Wed Sep 27 15:35:41 2023,762,96,0,583,27.9,96095,445.17
Wed Sep 27 15:35:41 2023,998,101,0,569,27.9,96092,444.91
Wed Sep 27 15:35:41 2023,985,101,0,575,27.9,96093,445.52
Wed Sep 27 15:35:41 2023,1075,96,0,570,27.9,96091,445.0
Wed Sep 27 15:35:42 2023,39,87,0,570,27.8,96091,444.83
Wed Sep 27 15:35:42 2023,0,91,0,571,27.9,96093,444.91
Wed Sep 27 15:35:42 2023,879,94,0,570,27.8,96097,444.48
Wed Sep 27 15:35:42 2023,1072,89,0,564,27.8,96099,444.57
Wed Sep 27 15:35:42 2023,1055,88,0,570,27.9,96094,444.91
Wed Sep 27 15:35:42 2023,1280,85,0,569,27.9,96100,444.13
Wed Sep 27 15:35:43 2023,0,80,0,566,27.8,96087,445.35
Wed Sep 27 15:35:43 2023,0,80,0,579,27.9,96091,444.74
Wed Sep 27 15:35:43 2023,1129,83,0,571,27.9,96087,445.0
Wed Sep 27 15:35:43 2023,1104,80,0,563,27.9,96090,445.09
Wed Sep 27 15:35:43 2023,982,82,0,571,27.8,96089,445.0
Wed Sep 27 15:35:43 2023,1071,80,0,562,27.8,96092,444.39
Wed Sep 27 15:35:44 2023,0,80,0,569,27.8,96094,445.26
Wed Sep 27 15:35:44 2023,32,81,0,561,27.8,96090,445.26
Wed Sep 27 15:35:44 2023,881,81,0,554,27.8,96089,445.26
Wed Sep 27 15:35:44 2023,817,77,0,559,27.8,96085,445.52
Wed Sep 27 15:35:44 2023,1091,80,0,558,27.8,96086,445.35
Wed Sep 27 15:35:44 2023,994,79,0,561,27.8,96089,445.26
Wed Sep 27 15:35:45 2023,0,77,0,551,27.8,96087,445.7
Wed Sep 27 15:35:45 2023,57,76,0,560,27.8,96088,445.52
Wed Sep 27 15:35:45 2023,726,74,0,544,27.8,96090,444.83
Wed Sep 27 15:35:45 2023,1086,76,0,545,27.8,96088,445.26
Wed Sep 27 15:35:45 2023,976,73,0,541,27.8,96086,444.65
Wed Sep 27 15:35:45 2023,875,75,0,553,27.8,96088,445.78
Wed Sep 27 15:35:47 2023,0,70,0,535,27.8,96088,445.52
Wed Sep 27 15:35:47 2023,0,74,0,544,27.8,96088,445.78
Wed Sep 27 15:35:47 2023,1072,70,0,538,27.8,96084,445.52
Wed Sep 27 15:35:47 2023,1058,69,0,537,27.8,96084,445.87
Wed Sep 27 15:35:47 2023,976,68,0,544,27.8,96088,445.7
Wed Sep 27 15:35:47 2023,934,69,0,545,27.8,96086,445.52
Wed Sep 27 15:35:48 2023,0,66,0,533,27.8,96089,445.09
Wed Sep 27 15:35:48 2023,0,67,0,539,27.8,96091,444.91
Wed Sep 27 15:35:48 2023,944,66,0,535,27.8,96092,445.17
Wed Sep 27 15:35:48 2023,954,67,0,535,27.8,96083,445.35
Wed Sep 27 15:35:48 2023,1021,69,0,537,27.8,96083,445.43
Wed Sep 27 15:35:48 2023,905,66,0,527,27.8,96085,445.7
Wed Sep 27 15:35:49 2023,0,64,0,529,27.8,96087,445.26
Wed Sep 27 15:35:49 2023,0,67,0,528,27.9,96085,445.61
Wed Sep 27 15:35:49 2023,938,64,0,531,27.8,96091,445.43
Wed Sep 27 15:35:49 2023,1013,64,0,539,27.9,96091,445.09
Wed Sep 27 15:35:49 2023,1023,64,0,528,27.8,96090,445.26
Wed Sep 27 15:35:49 2023,1013,64,0,527,27.9,96090,445.17
Wed Sep 27 15:35:50 2023,0,63,0,523,27.8,96093,445.43
Wed Sep 27 15:35:50 2023,0,68,0,526,27.9,96087,445.0
Wed Sep 27 15:35:50 2023,1110,65,0,526,27.9,96094,445.26
Wed Sep 27 15:35:50 2023,1011,62,0,522,27.9,96085,445.7
Wed Sep 27 15:35:50 2023,1093,63,0,525,27.9,96090,445.35
Wed Sep 27 15:35:50 2023,913,64,0,528,27.9,96087,445.52
Wed Sep 27 15:35:51 2023,0,58,0,525,27.9,96089,445.09
Wed Sep 27 15:35:51 2023,0,64,0,527,27.9,96085,445.52
Wed Sep 27 15:35:51 2023,1335,62,0,527,27.9,96089,445.43
Wed Sep 27 15:35:51 2023,880,62,0,525,27.9,96088,445.35
Wed Sep 27 15:35:51 2023,918,63,0,522,27.9,96089,445.09
Wed Sep 27 15:35:51 2023,722,64,0,520,27.9,96086,445.35
Wed Sep 27 15:35:52 2023,57,61,0,511,27.9,96088,445.7
Wed Sep 27 15:35:52 2023,0,60,0,521,27.9,96092,445.52
Wed Sep 27 15:35:52 2023,930,60,0,517,27.9,96096,444.65
Wed Sep 27 15:35:52 2023,1179,61,0,526,27.9,96089,445.17
Wed Sep 27 15:35:52 2023,947,58,0,517,27.9,96087,445.17
Wed Sep 27 15:35:52 2023,1040,59,0,508,27.9,96090,445.17
Wed Sep 27 15:35:53 2023,0,55,0,505,27.9,96086,445.35
Wed Sep 27 15:35:53 2023,7,60,0,507,27.9,96085,444.83
Wed Sep 27 15:35:53 2023,1241,55,0,522,27.9,96089,445.43
Wed Sep 27 15:35:53 2023,929,59,0,511,27.9,96087,445.78
Wed Sep 27 15:35:53 2023,961,53,0,518,27.9,96088,445.52
Wed Sep 27 15:35:53 2023,999,57,0,506,27.9,96090,445.09
Wed Sep 27 15:35:54 2023,0,53,0,499,27.9,96087,445.09
Wed Sep 27 15:35:54 2023,0,55,0,509,27.9,96089,445.0
Wed Sep 27 15:35:54 2023,1007,53,0,506,27.9,96090,445.17
Wed Sep 27 15:35:54 2023,1110,55,0,519,27.9,96086,445.35
Wed Sep 27 15:35:54 2023,898,53,0,511,27.9,96088,445.26
Wed Sep 27 15:35:54 2023,955,53,0,507,27.9,96093,444.91
Wed Sep 27 15:35:55 2023,0,51,0,500,27.9,96087,445.78
Wed Sep 27 15:35:55 2023,0,51,0,517,27.9,96087,445.43
Wed Sep 27 15:35:55 2023,1069,51,0,500,27.9,96087,445.26
Wed Sep 27 15:35:55 2023,1166,49,0,501,27.9,96086,445.17
Wed Sep 27 15:35:55 2023,1067,48,0,509,27.9,96090,445.26
Wed Sep 27 15:35:55 2023,975,51,0,502,27.9,96085,444.91
Wed Sep 27 15:35:57 2023,0,48,0,499,27.9,96087,445.52
Wed Sep 27 15:35:57 2023,16,53,0,496,27.9,96084,445.17
Wed Sep 27 15:35:57 2023,1083,50,0,498,27.9,96088,445.17
Wed Sep 27 15:35:57 2023,1079,48,0,496,27.9,96097,445.43
Wed Sep 27 15:35:57 2023,1054,50,0,501,27.9,96086,445.35
Wed Sep 27 15:35:57 2023,1072,48,0,496,27.9,96085,445.52
Wed Sep 27 15:35:58 2023,0,48,0,496,27.9,96089,445.26
Wed Sep 27 15:35:58 2023,0,49,0,496,27.9,96093,445.0
Wed Sep 27 15:35:58 2023,944,48,0,495,27.9,96089,444.83
Wed Sep 27 15:35:58 2023,1036,48,0,497,27.9,96090,445.09
Wed Sep 27 15:35:58 2023,1126,48,0,496,27.9,96088,445.26
Wed Sep 27 15:35:58 2023,1062,48,0,496,27.9,96088,445.52
Wed Sep 27 15:35:59 2023,0,48,0,485,27.9,96087,445.43
Wed Sep 27 15:35:59 2023,0,48,0,492,27.9,96094,444.91
Wed Sep 27 15:35:59 2023,930,49,0,499,27.9,96089,445.52
Wed Sep 27 15:35:59 2023,711,48,0,490,27.9,96091,445.35
Wed Sep 27 15:35:59 2023,1162,48,0,494,27.9,96090,445.96
Wed Sep 27 15:35:59 2023,937,45,0,491,27.9,96087,445.7
Wed Sep 27 15:36:00 2023,31,46,0,489,27.9,96086,445.35
Wed Sep 27 15:36:00 2023,0,43,0,493,27.9,96090,445.17
Wed Sep 27 15:36:00 2023,932,48,0,495,27.9,96091,444.57
Wed Sep 27 15:36:00 2023,1082,47,0,490,27.9,96088,445.35
Wed Sep 27 15:36:00 2023,1041,43,0,495,27.9,96092,445.61
Wed Sep 27 15:36:00 2023,1031,39,0,489,27.9,96083,445.52
Wed Sep 27 15:36:01 2023,11,43,0,485,27.9,96081,446.04
Wed Sep 27 15:36:01 2023,86,46,0,489,27.9,96087,445.26
Wed Sep 27 15:36:01 2023,1034,45,0,491,27.9,96091,445.43
Wed Sep 27 15:36:01 2023,768,45,0,487,27.9,96091,444.91
Wed Sep 27 15:36:01 2023,1328,45,0,486,27.9,96088,445.61
Wed Sep 27 15:36:01 2023,895,47,0,489,27.9,96088,445.0
Wed Sep 27 15:36:02 2023,0,44,0,483,27.9,96087,445.52
Wed Sep 27 15:36:02 2023,0,47,0,484,27.9,96089,445.35
Wed Sep 27 15:36:02 2023,1071,43,0,487,27.9,96092,445.35
Wed Sep 27 15:36:02 2023,1010,38,0,487,27.9,96087,445.35
Wed Sep 27 15:36:02 2023,967,43,0,478,27.9,96090,445.17
Wed Sep 27 15:36:02 2023,1079,43,0,478,27.9,96084,445.26
Wed Sep 27 15:36:03 2023,0,41,0,474,27.9,96090,445.17
Wed Sep 27 15:36:03 2023,127,42,0,481,27.9,96091,445.43
Wed Sep 27 15:36:03 2023,997,42,0,483,27.9,96091,445.26
Wed Sep 27 15:36:03 2023,1078,42,0,480,27.9,96090,445.61
Wed Sep 27 15:36:03 2023,938,41,0,480,27.9,96089,445.26
Wed Sep 27 15:36:03 2023,965,41,0,482,27.9,96094,445.09
Wed Sep 27 15:36:04 2023,0,42,0,475,27.9,96085,445.52
Wed Sep 27 15:36:04 2023,0,39,0,480,27.9,96090,445.61
Wed Sep 27 15:36:04 2023,1211,41,0,482,27.9,96095,445.35
Wed Sep 27 15:36:04 2023,1109,37,0,478,27.9,96093,445.09
Wed Sep 27 15:36:04 2023,1116,39,0,475,27.9,96087,445.78
Wed Sep 27 15:36:04 2023,960,37,0,474,27.9,96094,445.78
Wed Sep 27 15:36:06 2023,16,38,0,470,27.9,96083,445.7
Wed Sep 27 15:36:06 2023,23,38,0,480,27.9,96090,445.0
Wed Sep 27 15:36:06 2023,1081,38,0,475,27.9,96085,445.35
Wed Sep 27 15:36:06 2023,1015,38,0,469,27.9,96091,445.26
Wed Sep 27 15:36:06 2023,907,37,0,471,27.9,96087,445.78
Wed Sep 27 15:36:06 2023,1002,37,0,474,27.9,96086,445.7
Wed Sep 27 15:36:07 2023,0,34,0,465,27.9,96085,445.52
Wed Sep 27 15:36:07 2023,0,37,0,465,27.9,96090,445.52
Wed Sep 27 15:36:07 2023,947,33,0,470,27.9,96091,445.43
Wed Sep 27 15:36:07 2023,873,33,0,478,27.9,96089,445.43
Wed Sep 27 15:36:07 2023,1172,36,0,465,27.9,96082,445.43
Wed Sep 27 15:36:07 2023,1221,38,0,476,27.9,96086,445.7
Wed Sep 27 15:36:08 2023,0,32,0,464,27.9,96089,445.61
Wed Sep 27 15:36:08 2023,0,33,0,471,27.9,96092,445.52
Wed Sep 27 15:36:08 2023,1113,35,0,464,27.9,96085,445.52
Wed Sep 27 15:36:08 2023,991,32,0,475,27.9,96087,445.35
Wed Sep 27 15:36:08 2023,1098,33,0,467,27.9,96087,445.17
Wed Sep 27 15:36:08 2023,1042,35,0,466,27.9,96087,445.87
Wed Sep 27 15:36:09 2023,0,30,0,462,27.9,96087,445.78
Wed Sep 27 15:36:09 2023,240,29,0,470,27.9,96084,445.09
Wed Sep 27 15:36:09 2023,975,33,0,466,27.9,96080,445.78
Wed Sep 27 15:36:09 2023,1099,31,0,464,27.9,96095,445.7
Wed Sep 27 15:36:09 2023,846,34,0,466,27.9,96087,445.26
Wed Sep 27 15:36:09 2023,1008,33,0,459,27.9,96087,445.52
Wed Sep 27 15:36:10 2023,200,31,0,463,27.9,96090,445.17
Wed Sep 27 15:36:10 2023,110,31,0,468,27.9,96092,445.17
Wed Sep 27 15:36:10 2023,1096,29,0,462,28.0,96098,445.78
Wed Sep 27 15:36:10 2023,1137,32,0,463,28.0,96089,445.0
Wed Sep 27 15:36:10 2023,1042,30,0,464,28.0,96090,445.17
Wed Sep 27 15:36:10 2023,956,31,0,464,27.9,96084,446.22
Wed Sep 27 15:36:11 2023,0,29,0,459,28.0,96085,445.87
Wed Sep 27 15:36:11 2023,0,31,0,462,28.0,96089,445.7
Wed Sep 27 15:36:11 2023,963,29,0,457,28.0,96086,445.61
Wed Sep 27 15:36:11 2023,1155,35,0,461,28.0,96084,445.87
Wed Sep 27 15:36:11 2023,1070,31,0,453,28.0,96086,445.7
Wed Sep 27 15:36:11 2023,1021,31,0,461,28.0,96086,445.17
Wed Sep 27 15:36:12 2023,0,29,0,452,27.9,96090,445.7
Wed Sep 27 15:36:12 2023,0,29,0,455,28.0,96089,445.35
Wed Sep 27 15:36:12 2023,1031,31,0,458,28.0,96089,445.17
Wed Sep 27 15:36:12 2023,976,32,0,450,28.0,96089,445.52
Wed Sep 27 15:36:12 2023,1157,21,0,452,28.0,96082,446.04
Wed Sep 27 15:36:12 2023,1058,24,0,451,28.0,96088,445.7
Wed Sep 27 15:36:13 2023,0,25,0,448,28.0,96080,445.61
Wed Sep 27 15:36:13 2023,132,30,0,457,28.0,96092,445.26
Wed Sep 27 15:36:13 2023,990,25,0,452,28.0,96086,445.61
Wed Sep 27 15:36:13 2023,850,24,0,457,28.0,96083,445.87
Wed Sep 27 15:36:13 2023,959,26,0,451,28.0,96087,445.26
Wed Sep 27 15:36:13 2023,1174,29,0,452,28.0,96088,445.61
Wed Sep 27 15:36:14 2023,0,20,0,451,28.0,96087,445.52
Wed Sep 27 15:36:14 2023,0,27,0,455,28.0,96088,445.61
Wed Sep 27 15:36:14 2023,1104,23,0,455,28.0,96089,445.43
Wed Sep 27 15:36:14 2023,1066,21,0,443,28.0,96083,445.61
Wed Sep 27 15:36:14 2023,1129,25,0,448,28.0,96083,445.17
Wed Sep 27 15:36:14 2023,944,25,0,448,28.0,96088,445.7
Wed Sep 27 15:36:16 2023,0,22,0,447,28.0,96088,445.43
Wed Sep 27 15:36:16 2023,0,22,0,448,28.0,96083,445.35
Wed Sep 27 15:36:16 2023,863,25,0,448,28.0,96083,445.43
Wed Sep 27 15:36:16 2023,947,25,0,448,28.0,96086,445.52
Wed Sep 27 15:36:16 2023,848,21,0,446,28.0,96086,445.61
Wed Sep 27 15:36:16 2023,1138,25,0,448,28.0,96081,445.17
Wed Sep 27 15:36:17 2023,0,19,0,439,28.0,96082,445.43
Wed Sep 27 15:36:17 2023,0,22,0,441,28.0,96086,445.61
Wed Sep 27 15:36:17 2023,1050,23,0,449,28.0,96082,445.78
Wed Sep 27 15:36:17 2023,879,21,0,443,28.0,96084,445.78
Wed Sep 27 15:36:17 2023,1104,19,0,439,28.0,96082,445.61
Wed Sep 27 15:36:17 2023,946,20,0,443,28.0,96084,445.96
Wed Sep 27 15:36:18 2023,0,20,0,432,28.0,96086,445.61
Wed Sep 27 15:36:18 2023,0,22,0,439,28.0,96088,445.7
Wed Sep 27 15:36:18 2023,1035,24,0,446,28.0,96084,445.87
Wed Sep 27 15:36:18 2023,1059,21,0,441,28.0,96081,445.7
Wed Sep 27 15:36:18 2023,966,19,0,441,28.0,96088,445.7
Wed Sep 27 15:36:18 2023,949,22,0,434,28.0,96091,445.43
Wed Sep 27 15:36:19 2023,0,18,0,438,28.0,96088,445.35
Wed Sep 27 15:36:19 2023,0,18,0,436,28.0,96090,445.35
Wed Sep 27 15:36:19 2023,998,17,0,432,28.0,96088,445.26
Wed Sep 27 15:36:19 2023,812,18,0,435,28.0,96088,445.09
Wed Sep 27 15:36:19 2023,987,17,0,441,28.0,96090,445.17
Wed Sep 27 15:36:19 2023,831,17,0,437,28.0,96090,445.7
Wed Sep 27 15:36:20 2023,0,17,0,435,28.0,96088,445.43
Wed Sep 27 15:36:20 2023,0,18,0,437,28.0,96090,445.43
Wed Sep 27 15:36:20 2023,963,16,0,437,28.0,96085,445.35
Wed Sep 27 15:36:20 2023,932,19,0,435,28.0,96092,445.52
Wed Sep 27 15:36:20 2023,859,18,0,432,28.0,96082,445.35
Wed Sep 27 15:36:20 2023,907,18,0,435,28.0,96093,445.17
Wed Sep 27 15:36:21 2023,14,17,0,432,28.0,96088,445.61
Wed Sep 27 15:36:21 2023,0,17,0,434,28.0,96092,445.52
Wed Sep 27 15:36:21 2023,1040,21,0,427,28.0,96089,445.43
Wed Sep 27 15:36:21 2023,975,16,0,430,28.0,96086,445.61
Wed Sep 27 15:36:21 2023,1199,17,0,433,28.0,96085,445.78
Wed Sep 27 15:36:21 2023,895,16,0,431,28.0,96083,445.52
Wed Sep 27 15:36:22 2023,0,16,0,426,28.0,96086,445.26
Wed Sep 27 15:36:22 2023,0,16,0,430,28.0,96093,445.52
Wed Sep 27 15:36:22 2023,983,16,0,425,28.0,96087,445.52
Wed Sep 27 15:36:22 2023,1182,16,0,431,28.0,96087,445.26
Wed Sep 27 15:36:22 2023,1145,17,0,426,28.0,96086,445.7
Wed Sep 27 15:36:22 2023,1069,16,0,432,28.0,96083,445.35
Wed Sep 27 15:36:23 2023,0,16,0,419,28.0,96083,445.61
Wed Sep 27 15:36:23 2023,0,15,0,429,28.0,96090,444.57
Wed Sep 27 15:36:23 2023,939,16,0,425,28.0,96087,445.17
Wed Sep 27 15:36:23 2023,925,16,0,428,28.0,96094,445.61
Wed Sep 27 15:36:23 2023,911,14,0,429,28.0,96087,445.61
Wed Sep 27 15:36:23 2023,1023,16,0,431,28.0,96092,444.83
Wed Sep 27 15:36:25 2023,0,16,0,416,28.0,96084,445.17
Wed Sep 27 15:36:25 2023,78,15,0,425,28.0,96091,445.52
Wed Sep 27 15:36:25 2023,880,16,0,421,28.0,96091,445.7
Wed Sep 27 15:36:25 2023,933,15,0,417,28.0,96089,445.52
Wed Sep 27 15:36:25 2023,848,15,0,416,28.0,96080,445.87
Wed Sep 27 15:36:25 2023,951,15,0,421,28.0,96088,445.52
Wed Sep 27 15:36:26 2023,26,13,0,410,28.0,96083,446.13
Wed Sep 27 15:36:26 2023,107,12,0,417,28.0,96091,446.04
Wed Sep 27 15:36:26 2023,793,16,0,423,28.0,96086,445.26
Wed Sep 27 15:36:26 2023,762,15,0,421,28.0,96092,445.35